name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2022-02-26T13:00:00,7.5,6.2,2.1,68.26,0,0,,0,0,7.2,7.9,280,1035.6,0,24.9,403,1.5,4,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T14:00:00,8.8,8.8,1.1,58.48,0,0,,0,0,13,4,211,1035.4,0,25.1,379,1.4,4,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T15:00:00,8.8,7.8,1,58.03,0,0,,0,0,9.7,7.5,270,1034.9,0,30.1,427,1.5,4,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T16:00:00,8.7,7.6,0,54.37,0,0,,0,0,6.5,7.2,280,1034.7,0,30.1,307,1.1,3,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T17:00:00,9.3,9.3,-0.2,51.42,0,0,,0,0,6.5,2.5,60,1034.6,0,35,71,0.3,1,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T18:00:00,7,5.9,-1.8,53.62,0,0,,0,0,6.5,6.5,90,1034.8,0,40,16,0.1,0,10,Clear,clear-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T19:00:00,5.5,5.5,-1.1,62.23,0,0,,0,0,6.8,1.8,90,1035,0,40,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T20:00:00,3.8,3.8,-0.6,72.81,0,0,,0,0,6.5,2.9,30,1035.3,12.9,30,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T21:00:00,2.1,2.1,-0.5,83.03,0,0,,0,0,6.5,2.9,70,1035.6,0,25.1,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T22:00:00,0.6,0.6,-1.4,86.04,0,0,,0,0,9,4.7,90,1035.6,0,20.1,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T23:00:00,1.6,-1.3,-2.6,73.84,0,0,,0,0,11.2,9.3,90,1035.8,0,25.1,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T00:00:00,2.7,-0.3,-2.3,69.37,0,0,,0,0,14,11.1,110,1035.8,0,25,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T01:00:00,2.1,-1.4,-2.3,72.63,0,0,,0,0,27.4,12.6,100,1035.7,0,30.1,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T02:00:00,1.8,-1.7,-2.3,74.01,0,0,,0,0,15.1,12.2,120,1035.7,0,30.1,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T03:00:00,-0.8,-2.7,-3.8,80.4,0,0,,0,0,15.5,5.4,100,1035.7,0,30,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T04:00:00,-1.3,-4.1,-3.6,84.52,0,0,,0,0,16.2,7.5,90,1035.7,0,30.1,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T05:00:00,-1,-4.6,-3.6,82.24,0,0,,0,0,17.3,10.8,100,1035.6,0,29.9,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T06:00:00,-0.9,-4.7,-3.3,83.53,0,0,,0,0,18.4,11.5,100,1035.7,0,30.1,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T07:00:00,0,-4.2,-2.7,82.47,0,0,,0,0,12.6,14,110,1035.7,0,50,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T08:00:00,0.1,-3.9,-2.3,83.66,0,0,,0,0,18,12.9,120,1036.3,0,44.9,11,0,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T09:00:00,1,-2,-1.8,81.22,0,0,,0,0,19.4,9.7,130,1036.6,0,45,22,0.1,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T10:00:00,2.6,-1.8,-0.6,79.43,0,0,,0,0,24.1,18.3,130,1036.8,0,50,29,0.1,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T11:00:00,4.2,-0.3,0.5,77.13,0,0,,0,0,28.4,22.6,130,1036.3,0,49.9,44,0.2,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T12:00:00,5.9,2,1,70.98,0,0,,0,0,29.9,21.9,130,1036.3,12.9,50,450,1.6,5,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T13:00:00,6.7,3.3,0.2,63.03,0,0,,0,0,27,19.1,140,1035.7,12.9,50,482,1.7,5,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T14:00:00,7.4,3.8,-0.2,58.68,0,0,,0,0,34.9,22.7,120,1035.2,12.9,30.1,463,1.7,5,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T15:00:00,8.1,4.5,-1.8,49.86,0,0,,0,0,34.9,24.1,140,1034.7,12.9,35,391,1.4,4,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T16:00:00,8.3,5.1,-1.3,50.58,0,0,,0,0,34.6,21.9,140,1034.2,0,40,243,0.9,2,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T17:00:00,7.8,4.4,-2.1,49.53,0,0,,0,0,32,22.7,130,1033.9,0,40,85,0.3,1,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T18:00:00,6.6,3.8,-2.1,53.86,0,0,,0,0,24.8,14.8,120,1033.9,0,40,15,0.1,0,10,Clear,clear-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T19:00:00,5.5,2.6,-2.1,58.13,0,0,,0,0,40.7,13.3,120,1033.8,0,30.1,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T20:00:00,4.3,1.8,-1.8,64.33,0,0,,0,0,23.4,10.1,110,1034.1,0,30,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T21:00:00,3.1,0.4,-2.3,67.47,0,0,,0,0,23,10.1,90,1034.3,0,30.1,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T22:00:00,2.5,-0.3,-2.3,70.4,0,0,,0,0,22.3,10.1,100,1034,0,30.1,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-27T23:00:00,1.5,-1.5,-2.6,73.92,0,0,,0,0,22.3,10.1,100,1034.1,0,30.1,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T00:00:00,2,-1.6,-2.2,74.09,0,0,,0,0,21.6,13.3,110,1034.3,0,30,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T01:00:00,1.9,-1.8,-2.2,74.27,0,0,,0,0,34.2,13.7,110,1034.2,0,30.1,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T02:00:00,1.5,-2.6,-2.4,75.22,0,0,,0,0,21.2,15.5,120,1033.9,0,30,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T03:00:00,1,-2.8,-2.7,76.81,0,0,,0,0,20.5,12.9,130,1033.7,0,30,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T04:00:00,0.6,-4,-2.7,78.98,0,0,,0,0,20.2,16.5,120,1033.5,0,30,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T05:00:00,0.3,-3.9,-2.7,80.68,0,0,,0,0,19.4,14,130,1033.5,0,30,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T06:00:00,-0.4,-3.6,-2.9,83.47,0,0,,0,0,19.4,9.4,130,1033.3,0,30,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T07:00:00,-0.9,-2.9,-3.1,84.7,0,0,,0,0,20.9,5.8,140,1033.3,0,30,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T08:00:00,-0.9,-3.9,-3.1,84.61,0,0,,0,0,19.1,8.6,120,1033.4,0,25,13,0,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T09:00:00,0.6,-3.5,-2.4,80.43,0,0,,0,0,19.8,13.7,130,1033.6,0,25,25,0.1,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T10:00:00,2.1,-1.3,-1.6,76.38,0,0,,0,0,22.3,12.2,130,1033.9,0,35,34,0.1,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044"
bremen,2022-02-28T11:00:00,3.7,0.1,-1.1,70.51,0,0,,0,0,23,15.8,130,1034,0,39.9,43,0.2,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T12:00:00,5.9,2.9,-0.5,63.55,0,0,,0,0,25.2,15.1,140,1033.9,0,35,461,1.7,5,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T13:00:00,7.6,4.6,-0.4,57.03,0,0,,0,0,20.9,17.6,130,1033.6,0,35,489,1.8,5,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T14:00:00,8.7,5.7,-0.5,52.54,0,0,,0,0,28.8,20.1,150,1033.1,0,40,474,1.7,5,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T15:00:00,8.7,5.5,0.1,54.74,0,0,,0,0,29.5,22,130,1032.6,0,40,399,1.4,4,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T16:00:00,8.2,4.8,-0.7,53.59,0,0,,0,0,31,23,140,1032.2,0,35,264,1,3,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T17:00:00,7.6,4.9,-0.5,56.46,0,0,,0,0,31,15.9,140,1032.1,0,25.1,64,0.2,1,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T18:00:00,6,2.1,-1.3,59.29,0,0,,0,0,29.5,22.3,130,1031.5,12.9,25,16,0.1,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T19:00:00,4.8,1.1,-0.7,67.74,0,0,,0,0,45.4,18,120,1031.8,12.9,25,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T20:00:00,3.8,-0.4,-0.9,71.59,0,0,,0,0,30.6,19.8,130,1031.9,12.9,25,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T21:00:00,2.6,-1.7,-1.2,76.04,0,0,,0,0,30.6,18.4,130,1031.7,0,22,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T22:00:00,1.8,-2.7,-1.5,78.67,0,0,,0,0,29.5,18.7,130,1031.6,0,22,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-28T23:00:00,1.5,-3.2,-2.3,75.42,0,0,,0,0,28.8,19,130,1031.4,0,20,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
